,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,640,640,640,640,640,640,384,480,640,640,640,640,640,640,,,,
0,640,640,1280,640,960,960,960,960,1280,960,960,960,960,960,1920.0,1920.0,,
0,640,640,640,960,1280,1280,1280,1920,1280,1280,1280,960,960,960,1280.0,,,
0,640,640,640,640,640,640,640,960,640,640,640,640,960,640,640.0,,,
0,640,960,1280,1280,960,1920,1280,1920,1280,1280,1280,1280,1280,1280,1920.0,,,
0,640,1280,1920,1920,1920,1280,1280,960,1280,1280,1280,1920,1920,1280,1280.0,,,
0,1280,960,640,1280,960,960,1920,1920,1280,1920,1920,1280,1280,640,480.0,1920.0,,
0,640,384,640,640,1280,1920,1920,960,640,640,1280,960,960,640,960.0,,,
0,640,640,640,480,480,480,480,480,384,384,480,640,640,640,640.0,,,
0,640,640,640,640,640,640,384,480,960,640,1280,640,640,1280,,,,
0,960,1920,640,960,640,640,960,1920,1920,1280,960,1920,1920,960,1920.0,1920.0,1920.0,1920.0
0,640,960,1920,960,640,1280,640,640,640,640,640,1920,1920,1280,640.0,,,
0,640,640,480,640,640,640,640,640,960,640,960,960,960,1280,1280.0,,,
0,640,640,960,640,1920,640,1280,1280,1920,640,1920,1920,1920,1920,640.0,,,
0,640,640,640,640,960,1280,960,960,960,960,960,640,640,960,960.0,960.0,,
0,640,1280,1280,1280,1280,1280,640,640,960,960,1280,1280,1280,1280,,,,
0,640,960,960,960,960,960,960,640,640,640,960,640,960,640,960.0,960.0,,
0,640,960,1920,960,640,1920,1280,960,960,960,960,1920,1920,960,1280.0,,,
0,960,640,640,640,640,640,640,960,1280,1280,960,1280,640,1280,1280.0,1280.0,,
0,640,640,960,1280,1280,1280,960,960,960,960,640,640,960,960,960.0,,,
0,640,960,1280,1280,1920,1280,1280,1280,1920,1280,1280,1280,1280,1280,1920.0,,,
0,640,384,640,640,1280,960,1280,960,640,640,640,640,640,960,960.0,,,
0,640,960,960,960,960,960,960,960,640,640,960,640,1280,640,1280.0,960.0,,
0,640,960,1920,640,640,1280,640,640,640,640,640,1920,1280,1280,1280.0,,,
0,640,960,1280,1280,640,960,960,960,960,1280,1280,1280,1280,960,1920.0,,,
0,640,960,1920,640,640,1280,640,480,640,480,480,1280,1280,1280,1280.0,,,
0,640,640,1280,640,960,960,960,960,1280,1920,960,960,960,1280,1920.0,1920.0,,
0,640,640,640,640,960,640,640,640,960,640,640,960,960,960,1280.0,,,
0,640,1920,1920,1920,1920,1920,1280,1280,1280,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,960,640,640,640,640,640,640,1280,960,1920,640,640,640,640,1280.0,640.0,,
0,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,640,480,640,1280,1280,1920,1280,1920,960,1280,960,640,640,640,960.0,,,
0,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1280,1920.0,1920.0,,
0,640,640,640,640,640,640,640,960,640,640,480,480,640,960,960.0,,,
0,640,640,640,960,960,640,640,640,640,640,640,640,960,960,960.0,,,
0,640,384,640,640,960,1280,1280,1280,960,960,1280,640,960,640,640.0,,,
0,640,1280,1280,1280,1280,1280,640,640,640,640,1280,960,960,1280,,,,
0,640,640,1280,1280,1280,1920,1280,1920,1280,1920,1920,1280,960,1280,1920.0,1920.0,,
0,640,640,640,1280,1280,1280,640,640,640,640,1280,1280,1920,1920,1920.0,,,
0,640,960,1280,1280,1920,1280,1280,1280,1280,1920,1920,960,960,960,960.0,960.0,,
0,1280,960,640,640,640,640,960,1280,1280,1280,1280,960,1280,640,1280.0,1280.0,,
0,640,1280,1280,1280,1280,1280,640,960,1920,1280,1920,1920,1920,1920,,,,
0,960,960,640,960,640,640,1920,1920,1920,1920,640,1920,1920,960,1920.0,1920.0,1920.0,1920.0
0,640,640,640,480,640,960,960,1280,960,1280,960,960,640,960,1280.0,,,
0,640,640,640,640,1920,1920,1920,1920,1280,1920,1920,1920,1920,1280,1920.0,640.0,,
0,640,640,960,640,1280,1280,640,640,1280,1280,1280,960,960,960,,,,
0,640,384,640,640,960,960,640,960,480,640,640,640,640,640,960.0,,,
0,960,1280,1920,1920,1920,1920,1280,1280,1280,1280,1920,1920,1920,1920,1280.0,1280.0,,
0,640,640,640,640,1920,1920,1920,1920,1920,960,1920,1920,1920,1920,1920.0,,,
0,960,1280,1280,1920,1920,1920,1920,1920,1920,1280,1920,1920,1920,1280,1920.0,1920.0,,
0,1280,1920,1920,1920,1920,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,960,960,640,640,640,640,960,960,1280,960,960,960,960,640,960.0,960.0,,
0,960,960,640,640,640,640,1280,1920,1280,640,640,640,640,640,960.0,1920.0,1920.0,1920.0
0,640,960,1280,1920,1920,960,1920,1280,1280,1920,960,960,1280,1280,960.0,960.0,,
0,640,640,640,640,960,640,640,640,640,640,640,640,640,960,960.0,,,
0,1280,960,640,640,640,640,960,1280,1920,1920,640,1920,640,480,640.0,1280.0,,
0,1280,1280,1280,1280,1280,1280,1920,1920,1280,1920,1280,1920,1920,1280,1280.0,1920.0,,
0,640,640,640,640,640,640,640,960,640,640,640,640,960,960,960.0,,,
0,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1280.0,1920.0,,
0,640,640,960,480,480,480,480,480,384,384,480,640,640,640,640.0,,,
0,640,384,640,640,960,960,640,960,480,640,640,480,480,640,960.0,,,
0,640,640,640,1280,1280,1280,1280,1280,960,1280,1280,640,640,640,640.0,,,
0,640,640,640,640,960,960,960,960,960,960,960,1280,1280,960,1280.0,,,
0,640,640,640,480,640,1280,960,640,640,640,640,1280,1920,1280,640.0,,,
0,960,640,640,960,960,1920,1920,1920,640,640,640,960,1920,1280,,,,
0,640,640,960,960,960,640,640,640,960,640,960,960,1280,640,1280.0,,,
0,640,1280,1920,640,640,960,640,640,640,640,960,1280,1280,960,960.0,,,
0,640,640,640,480,480,1280,960,960,960,960,1280,640,640,960,960.0,,,
0,640,960,960,960,1280,1280,1280,1280,640,960,960,640,1280,1280,960.0,1280.0,,
0,960,960,640,640,640,640,960,1280,1280,1280,640,960,1280,640,640.0,1280.0,1280.0,1920.0
0,640,640,960,1280,1280,1280,1280,960,960,640,960,640,960,1280,1280.0,,,
0,960,960,960,960,960,960,960,640,640,960,1280,960,960,1280,,,,
0,640,640,640,480,480,640,960,640,640,640,640,640,640,640,640.0,,,
0,640,640,640,640,960,640,640,640,1280,640,640,1280,640,640,1920.0,,,
0,640,480,480,640,640,640,640,640,640,640,640,1280,1280,1280,1280.0,,,
0,640,480,640,1280,1280,960,960,1280,1280,1280,1280,1280,960,960,1920.0,,,
0,960,960,1280,1920,1920,1920,1280,1920,1920,1280,1920,1920,1920,1280,1280.0,1920.0,,
0,640,640,640,640,640,640,640,640,1280,960,1280,1280,1280,1280,1280.0,,,
0,640,1280,1280,1280,960,960,960,960,960,1280,1280,1280,1280,960,1920.0,,,
0,640,1280,1920,1920,1280,1920,1920,1280,640,640,960,640,1280,1280,1920.0,1920.0,,
0,1280,960,640,640,640,640,960,1280,960,960,640,1280,640,480,384.0,1280.0,,
0,640,640,640,640,640,640,640,640,640,480,480,480,640,640,640.0,,,
0,960,960,640,640,640,640,640,960,640,640,640,640,640,640,640.0,1280.0,1280.0,1920.0
0,960,960,640,960,640,640,1280,960,640,640,640,960,1920,960,1920.0,1920.0,1920.0,1920.0
0,960,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,,,,
0,1280,960,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,960,1280.0,1920.0,,
0,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,640,640,640,640,960,640,640,960,960,960,960,960,960,960,1280.0,,,
0,640,480,480,640,640,640,640,640,640,640,640,960,960,1280,1280.0,,,
0,1280,1280,1280,1280,640,640,960,1280,1280,1280,1280,640,640,640,640.0,960.0,,
0,1280,1280,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1280.0,,
0,640,640,1280,1920,1920,1920,1280,1920,1280,1280,1280,1280,960,1280,1280.0,,,
0,640,960,960,640,960,960,960,960,960,1280,1280,960,960,960,960.0,960.0,,
0,640,384,640,640,1280,1920,1280,1920,1280,1280,1280,960,960,1280,1280.0,,,
0,640,640,640,640,640,640,640,640,640,640,640,960,960,640,640.0,,,
0,640,640,640,640,960,640,1920,640,1280,960,1280,640,1920,640,640.0,,,
0,640,1280,1920,960,640,1280,1280,960,960,960,960,1920,1920,1280,960.0,,,
0,640,640,640,640,640,640,384,480,640,640,640,640,640,640,,,,
0,960,640,640,640,640,640,640,640,960,960,640,640,640,640,960.0,960.0,,
0,640,960,1920,1280,960,1280,640,480,960,640,1280,1280,1920,1280,,,,
0,640,960,960,960,1920,1920,1280,1280,1280,1280,1280,1280,1280,1280,1280.0,,,
0,960,640,640,1280,1280,1920,1280,1280,1280,1280,1920,1280,960,960,1280.0,1280.0,,
0,640,1920,1920,1920,1920,1280,1920,1280,1280,1920,960,960,1280,1280,1280.0,960.0,,
0,640,640,960,1280,960,960,960,1280,960,1280,960,960,960,960,1920.0,,,
0,640,640,640,480,1280,640,1280,1280,960,640,640,960,640,1280,1920.0,,,
0,1280,960,1920,1920,1280,1920,1920,1920,1280,1920,1920,960,1280,960,1280.0,1920.0,,
0,640,640,640,640,640,640,640,640,640,640,480,640,640,640,960.0,,,
0,640,640,640,640,1280,1280,1280,1280,960,960,960,1280,1280,1280,1280.0,,,
0,960,960,640,640,640,640,640,1280,1280,960,640,960,960,640,640.0,1280.0,1280.0,1920.0
0,1280,1280,1280,1280,1280,1280,1920,1920,1280,1920,1280,1920,1280,1920,1280.0,1920.0,,
0,960,960,960,960,960,1280,1920,1280,960,960,1280,1280,1280,1280,,,,
0,1280,960,1920,1280,1920,1280,1920,1920,1920,1920,1920,1280,1920,960,640.0,1920.0,,
0,640,640,640,960,1280,1280,960,640,640,480,640,640,960,1280,1280.0,,,
0,640,640,640,480,480,640,960,640,640,960,960,640,640,640,640.0,,,
0,960,1920,1920,1920,1920,1920,1920,1920,640,960,1280,1280,1920,1920,,,,
0,640,640,640,960,960,640,640,640,640,640,640,640,960,960,1280.0,,,
0,1280,1920,1920,1920,1280,1920,1920,1920,1920,1920,1920,1920,1920,960,1280.0,1920.0,,
0,640,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,960,1920,640,960,640,640,960,1280,640,960,640,960,1920,640,1920.0,1920.0,1920.0,1920.0
0,640,1280,1280,1280,1920,1920,1280,1280,1280,1280,1920,1280,1920,1280,1280.0,,,
0,640,960,960,960,1280,1280,640,640,960,960,1280,960,960,960,,,,
0,640,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1280,1280,1920,1280.0,1920.0,,
0,960,640,640,640,1920,1920,1920,1920,640,1920,640,640,1280,1920,1280.0,1920.0,,
0,640,640,640,480,640,960,960,640,384,384,480,960,640,960,960.0,,,
0,1280,1920,1280,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,640,480,640,1280,1280,1280,1280,1280,960,640,960,640,640,960,960.0,,,
0,640,960,960,960,640,960,960,1280,960,1280,960,960,960,960,1280.0,,,
0,1280,1920,1920,1920,1920,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,960,1280,1920,1920,1920,1280,1280,1920,1920,1920,1920,1920,1920,1920,,,,
0,640,1280,1920,1920,1920,1920,1920,1280,1280,1920,1920,1920,1920,1280,1920.0,1920.0,,
0,640,640,640,480,640,1280,1280,640,640,640,960,1920,960,960,1280.0,,,
0,640,640,640,640,960,1920,1920,960,1920,960,1920,1280,1280,1280,640.0,,,
0,960,640,640,960,960,960,960,1920,640,640,640,640,1920,640,,,,
0,960,1280,1280,1280,1280,1920,1920,1920,960,960,1920,1920,1920,1280,,,,
0,640,480,480,640,1280,960,960,1280,1920,1280,640,640,960,1920,1920.0,,,
0,640,1280,1920,1920,1280,1280,1920,1280,1280,640,960,960,1280,1920,960.0,960.0,,
0,640,640,1280,1280,1280,1280,1280,1920,1920,1920,1920,960,960,1280,1920.0,1920.0,,
0,960,960,640,640,640,640,640,960,640,640,640,640,640,480,640.0,640.0,960.0,640.0
0,640,640,640,640,960,1280,640,640,960,960,640,960,960,960,,,,
0,640,640,480,640,640,640,640,640,640,640,640,960,960,960,1280.0,,,
0,640,480,480,640,1280,1280,640,960,1280,960,1280,1920,1920,1920,1920.0,,,
0,960,1280,640,640,640,640,960,1280,1280,960,640,960,1920,640,960.0,1280.0,1280.0,960.0
0,640,960,1280,1280,1280,1280,640,640,640,640,960,640,1280,1920,,,,
0,640,640,640,480,480,640,960,640,640,640,640,640,640,640,1280.0,,,
0,1280,960,640,640,640,640,960,1280,1280,1280,1280,640,1280,640,640.0,1280.0,,
0,640,640,640,640,960,640,640,640,640,640,960,640,960,960,1280.0,,,
0,640,384,640,640,960,960,640,960,640,640,640,640,640,960,640.0,,,
0,960,1920,1920,1920,1920,1920,1920,1920,960,960,1920,1920,1920,1920,,,,
0,1280,960,640,640,640,640,960,1280,960,1920,640,1280,1280,480,1280.0,640.0,,
0,640,640,640,960,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,960,640,640,640,640,960,960,1280,1280,960,960,960,960,1280,1280.0,1280.0,,
0,640,960,960,960,1280,1280,1920,1920,640,640,960,640,960,1280,1280.0,1280.0,,
0,640,640,640,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,,,
0,640,640,640,640,960,960,960,960,1280,960,1280,960,960,1280,1920.0,1920.0,,
0,960,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1280.0,1920.0,,
0,640,640,1280,1280,1280,1280,640,640,960,960,1280,960,960,1280,,,,
0,640,640,640,640,640,640,384,480,640,640,640,640,640,640,,,,
0,640,640,960,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280.0,,,
0,960,640,640,960,960,960,960,640,1920,640,640,640,1280,1920,,,,
0,1280,960,1920,1280,1280,1280,1920,1920,1920,1920,1920,1920,1920,640,1280.0,1920.0,,
0,640,960,960,960,960,960,960,960,640,960,640,640,1280,640,1280.0,960.0,,
0,960,960,640,960,960,1280,1280,1280,1280,960,1280,1280,1280,960,960.0,960.0,,
0,960,960,640,640,640,640,960,1920,1920,1280,960,1920,1920,640,960.0,1920.0,1920.0,1920.0
0,640,384,640,640,960,960,640,960,480,640,640,480,640,640,640.0,,,
0,960,640,640,960,1920,1920,1920,1920,640,640,1920,1920,1920,1920,1280.0,960.0,,
0,640,640,640,640,640,640,640,640,640,480,480,480,640,640,640.0,,,
0,960,1920,640,960,640,640,640,1280,1280,960,640,1280,1920,960,960.0,1920.0,1920.0,1920.0
0,640,640,1280,640,640,960,640,640,640,640,640,1280,1280,640,640.0,,,
0,960,960,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,640,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,640,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,,,
0,640,640,640,480,480,640,960,640,960,960,640,640,960,960,1280.0,,,
0,640,384,640,640,960,960,960,1280,640,640,1280,640,640,640,960.0,,,
0,960,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,,,,
0,1280,1280,1280,1280,1280,1920,1920,1920,1280,1920,1920,1920,1920,1920,1280.0,1920.0,,
0,640,1280,1920,640,640,1280,960,640,640,640,640,960,960,640,960.0,,,
0,640,1280,1920,1920,1280,1280,1280,1280,1280,1280,1920,1920,1920,1920,1920.0,,,
0,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,1920.0,,
0,960,960,640,640,640,640,960,1280,1280,1280,640,960,1920,640,640.0,960.0,1280.0,1920.0
0,640,960,1280,1280,1280,1920,640,960,1920,1280,1280,1920,1920,1280,,,,
0,640,640,640,640,960,640,640,960,1280,960,640,1280,1280,960,1280.0,,,
0,640,960,1280,1280,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920.0,,,
0,640,640,640,640,640,640,640,640,640,640,480,640,640,640,640.0,,,
